City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
306,Inhambane,MZ,2020-08-01 16:07:29,-23.86,35.38,69.8,64,20,6.93
307,Capoterra,IT,2020-08-01 16:04:50,39.18,8.97,102.2,43,13,10.29
308,Broken Hill,AU,2020-08-01 16:07:29,-31.95,141.43,48.2,49,34,2.24
309,Erenhot,CN,2020-08-01 16:07:30,43.65,111.98,76.3,25,4,8.61
310,Mayumba,GA,2020-08-01 16:07:30,-3.43,10.66,74.52,78,100,8.9
311,Tranby,NO,2020-08-01 16:07:30,59.82,10.25,77.0,51,7,3.0
312,Chokurdakh,RU,2020-08-01 16:07:30,70.63,147.92,52.02,71,99,3.91
313,Kumba,CM,2020-08-01 16:07:30,4.64,9.45,79.63,79,83,4.14
314,Camacha,PT,2020-08-01 16:07:30,33.08,-16.33,75.2,69,40,14.99
315,Save,BJ,2020-08-01 16:07:30,8.04,2.49,83.3,69,16,6.89
316,Nishihara,JP,2020-08-01 16:07:30,26.18,127.76,82.4,83,40,10.29
317,Gimbi,ET,2020-08-01 16:07:31,9.17,35.83,58.19,100,100,0.69
318,Springbok,ZA,2020-08-01 16:07:31,-29.66,17.89,68.0,23,0,11.23
319,Masvingo,ZW,2020-08-01 16:07:31,-20.06,30.83,60.31,45,0,6.38
320,Arkhangelsk,RU,2020-08-01 16:07:31,64.54,40.54,55.4,87,40,8.95
321,Morlaix,FR,2020-08-01 16:07:31,48.58,-4.0,66.2,68,75,11.41
322,Kudat,MY,2020-08-01 16:07:31,6.88,116.85,77.0,94,20,2.24
323,Mukhen,RU,2020-08-01 16:07:31,48.1,136.1,68.76,94,48,5.28
324,Petropavlovsk-Kamchatskiy,RU,2020-08-01 16:07:32,53.05,158.65,50.0,87,31,6.71
325,Goderich,CA,2020-08-01 16:05:21,43.75,-81.72,81.0,70,99,5.57
326,Jiblah,YE,2020-08-01 16:07:32,13.92,44.15,64.24,92,75,6.46
327,Savannah Bight,HN,2020-08-01 16:07:32,16.45,-85.85,83.62,75,22,11.07
328,Presidente Venceslau,BR,2020-08-01 16:07:32,-21.88,-51.84,77.0,41,0,12.75
329,Jumla,NP,2020-08-01 16:07:32,29.27,82.18,64.13,73,63,0.25
330,Sitka,US,2020-08-01 16:07:32,57.05,-135.33,64.4,68,75,9.17
331,Esso,RU,2020-08-01 16:07:32,55.93,158.7,44.51,82,1,2.84
332,Port Lincoln,AU,2020-08-01 16:07:33,-34.73,135.87,54.48,90,7,5.91
333,Abu Dhabi,AE,2020-08-01 16:07:33,24.47,54.37,104.0,56,20,11.41
334,Guerrero Negro,MX,2020-08-01 16:07:33,27.98,-114.06,81.19,54,27,2.42
335,Sri Aman,MY,2020-08-01 16:07:33,1.24,111.46,78.8,94,98,2.24
336,Kumla,SE,2020-08-01 16:07:33,59.13,15.14,81.0,34,58,6.93
337,Yenangyaung,MM,2020-08-01 16:07:33,20.47,94.88,84.99,73,100,7.54
338,Bunia,CD,2020-08-01 16:07:33,1.57,30.25,71.06,77,71,2.3
339,Nagato,JP,2020-08-01 16:07:34,34.38,131.2,80.6,83,75,1.12
340,Rawson,AR,2020-08-01 16:07:34,-43.3,-65.1,54.43,47,100,29.06
341,Mattawa,US,2020-08-01 16:07:34,46.74,-119.9,78.01,35,1,8.05
342,Ascension,US,2020-08-01 16:07:34,30.22,-90.9,84.99,74,100,6.93
343,Estelle,US,2020-08-01 16:07:34,29.85,-90.11,89.01,70,75,8.05
344,Yulara,AU,2020-08-01 16:07:34,-25.24,130.99,51.8,21,0,3.36
345,Lasa,IT,2020-08-01 16:07:34,46.62,10.7,78.8,39,40,3.09
346,Santo Angelo,BR,2020-08-01 16:07:34,-28.3,-54.26,69.8,68,0,6.93
347,Kihei,US,2020-08-01 16:07:35,20.79,-156.47,75.2,69,1,8.05
348,Anadyr,RU,2020-08-01 16:07:35,64.75,177.48,50.0,81,75,8.95
349,Malakal,SS,2020-08-01 16:07:35,9.53,31.66,75.24,89,94,1.5
350,Ekhabi,RU,2020-08-01 16:07:35,53.51,142.97,50.83,94,100,24.9
351,Kuytun,RU,2020-08-01 16:07:35,54.34,101.5,59.29,96,95,14.94
352,Conde,BR,2020-08-01 16:07:35,-7.26,-34.91,82.4,74,75,14.99
353,Casa Nova,BR,2020-08-01 16:07:35,-9.42,-41.13,78.8,57,75,17.22
354,Itoman,JP,2020-08-01 16:07:35,26.12,127.67,82.4,88,40,4.7
355,Bonavista,CA,2020-08-01 16:07:35,48.65,-53.11,57.99,74,87,3.0
356,Riyadh,SA,2020-08-01 16:03:05,24.69,46.72,111.2,11,100,8.05
357,Durban,ZA,2020-08-01 16:02:37,-29.86,31.03,69.8,73,0,4.7
358,Brufut,GM,2020-08-01 16:07:36,13.38,-16.75,86.0,74,40,4.7
359,Santa Lucia,ES,2020-08-01 16:07:36,27.91,-15.54,82.99,69,20,28.86
360,Erdemli,TR,2020-08-01 16:07:36,36.6,34.31,87.89,56,0,11.81
361,Thinadhoo,MV,2020-08-01 16:05:53,0.53,72.93,83.57,75,13,12.53
362,Loandjili,CG,2020-08-01 16:07:36,-4.76,11.86,77.0,73,75,10.29
363,Jalalpur,PK,2020-08-01 16:07:36,32.64,74.22,87.8,70,20,5.35
364,Praia,CV,2020-08-01 16:04:02,14.92,-23.51,84.2,66,20,12.75
365,Khandyga,RU,2020-08-01 16:07:37,62.67,135.6,54.63,59,0,3.62
366,Pangnirtung,CA,2020-08-01 16:07:37,66.15,-65.71,48.2,100,90,9.17
367,Aleksandrovsk-Sakhalinskiy,RU,2020-08-01 16:07:37,50.9,142.16,59.58,92,100,7.85
368,Manavgat,TR,2020-08-01 16:05:07,36.79,31.44,87.8,70,20,5.82
369,Fengzhen,CN,2020-08-01 16:07:37,40.44,113.15,68.34,75,69,3.09
370,Lahat,ID,2020-08-01 16:07:37,-3.8,103.53,73.54,76,23,2.28
371,Sao Felix Do Xingu,BR,2020-08-01 16:07:38,-6.64,-51.99,94.5,20,0,5.21
372,Hohhot,CN,2020-08-01 16:07:38,40.81,111.65,66.2,82,40,2.24
373,Zykovo,RU,2020-08-01 16:07:38,55.95,93.15,57.2,100,75,2.24
374,Kefamenanu,ID,2020-08-01 16:07:38,-9.45,124.48,67.08,91,48,3.42
375,Umm Lajj,SA,2020-08-01 16:03:27,25.02,37.27,87.75,77,0,8.32
376,Teguise,ES,2020-08-01 16:07:38,29.06,-13.56,87.8,45,20,11.41
377,Navahrudak,BY,2020-08-01 16:07:38,53.6,25.83,64.47,69,0,9.17
378,Paulo Ramos,BR,2020-08-01 16:07:38,-4.22,-45.18,90.32,40,2,7.11
379,Carbonia,IT,2020-08-01 16:03:54,39.17,8.52,102.2,43,0,10.29
380,Mersing,MY,2020-08-01 16:07:39,2.43,103.84,78.8,94,52,6.93
381,Barranca,PE,2020-08-01 16:07:39,-10.75,-77.77,63.0,76,93,7.72
382,Wick,GB,2020-08-01 16:07:39,58.43,-3.08,57.2,87,98,5.82
383,Talcahuano,CL,2020-08-01 16:07:39,-36.72,-73.12,53.6,93,90,11.41
384,Bonfim,BR,2020-08-01 16:07:39,3.08,-59.95,84.51,67,75,3.15
385,Caravelas,BR,2020-08-01 16:07:39,-17.71,-39.25,72.64,78,43,8.46
386,Axim,GH,2020-08-01 16:07:39,4.87,-2.24,78.73,71,19,10.22
387,Ambulu,ID,2020-08-01 16:07:39,-8.35,113.61,71.44,86,38,5.28
388,Severo-Kurilsk,RU,2020-08-01 16:07:39,50.68,156.12,51.89,87,48,11.21
389,Adrar,MR,2020-08-01 16:07:40,20.5,-10.07,108.3,12,0,16.53
390,Taybad,IR,2020-08-01 16:07:40,34.74,60.78,77.85,23,0,12.75
391,Maniitsoq,GL,2020-08-01 16:07:40,65.42,-52.9,45.16,96,100,19.24
392,Nikolskoye,RU,2020-08-01 16:07:40,59.7,30.79,64.99,48,40,8.95
393,Sao Jose Da Coroa Grande,BR,2020-08-01 16:07:40,-8.9,-35.15,78.3,78,27,12.93
394,Olga,RU,2020-08-01 16:07:40,43.74,135.29,66.42,95,100,3.11
395,Korba,IN,2020-08-01 16:07:40,22.35,82.68,85.03,68,73,0.94
396,Bukavu,CD,2020-08-01 16:07:40,-2.51,28.86,72.09,43,76,4.09
397,San Isidro,PE,2020-08-01 16:07:40,-12.12,-77.05,60.8,77,90,9.17
398,Henties Bay,NA,2020-08-01 16:07:41,-22.12,14.28,84.99,23,0,12.46
399,Manggar,ID,2020-08-01 16:07:06,-2.88,108.27,79.56,81,26,11.03
400,Fairbanks,US,2020-08-01 16:07:41,64.84,-147.72,60.01,87,1,2.3
401,Husavik,IS,2020-08-01 16:07:41,66.04,-17.34,59.0,72,75,9.17
402,Trat,TH,2020-08-01 16:07:41,12.5,102.5,77.81,91,100,9.44
403,Camocim,BR,2020-08-01 16:07:41,-2.9,-40.84,90.75,43,85,9.44
404,Cam Ranh,VN,2020-08-01 16:07:41,11.92,109.16,84.2,79,75,19.46
405,Corinto,GR,2020-08-01 16:07:41,37.94,22.96,97.0,23,78,4.0
406,Phan Thiet,VN,2020-08-01 16:03:14,10.93,108.1,78.44,86,100,13.18
407,Kaitangata,NZ,2020-08-01 16:07:42,-46.28,169.85,48.0,76,66,1.99
408,Butaritari,KI,2020-08-01 16:07:42,3.07,172.79,82.51,80,86,13.47
409,Yeppoon,AU,2020-08-01 16:07:42,-23.13,150.73,57.2,82,7,3.36
410,Bolobo,CD,2020-08-01 16:07:42,-2.17,16.23,91.36,32,30,1.41
411,Hammerfest,NO,2020-08-01 16:07:42,70.66,23.68,50.0,81,75,6.93
412,Balikpapan,ID,2020-08-01 16:03:12,-1.27,116.83,75.7,91,37,5.48
413,Kurumkan,RU,2020-08-01 16:07:42,54.3,110.3,65.17,80,100,5.77
414,Vitoria Do Mearim,BR,2020-08-01 16:07:42,-3.46,-44.87,90.66,40,2,6.46
415,Sorland,NO,2020-08-01 16:07:43,67.67,12.69,56.5,88,48,12.59
416,Inirida,CO,2020-08-01 16:07:43,3.87,-67.92,80.35,84,76,4.27
417,Vila Velha,BR,2020-08-01 16:07:43,-20.33,-40.29,75.0,78,75,5.82
418,Garowe,SO,2020-08-01 16:07:43,8.41,48.48,85.08,41,93,16.84
419,Awjilah,LY,2020-08-01 16:07:43,29.11,21.29,101.43,12,0,12.48
420,Cancun,MX,2020-08-01 16:07:43,21.17,-86.85,89.01,74,75,8.05
421,Agirish,RU,2020-08-01 16:07:43,61.92,63.02,60.58,71,26,3.09
422,Maltahohe,NA,2020-08-01 16:07:44,-24.83,16.98,69.21,21,0,10.18
423,Otaru,JP,2020-08-01 16:07:44,43.19,141.0,66.99,98,100,3.0
424,Port Hardy,CA,2020-08-01 16:07:44,50.7,-127.42,62.6,77,40,3.36
425,Palana,RU,2020-08-01 16:07:44,59.12,159.97,45.5,92,48,8.75
426,Luderitz,NA,2020-08-01 16:07:44,-26.65,15.16,87.8,10,0,8.05
427,Aras,ES,2020-08-01 16:07:44,42.56,-2.36,78.8,50,20,10.29
428,Ust-Maya,RU,2020-08-01 16:07:44,60.42,134.53,50.81,91,8,0.89
429,Bernay,FR,2020-08-01 16:07:44,49.17,0.67,80.01,61,28,8.01
430,Ghanzi,BW,2020-08-01 16:07:45,-21.57,21.78,66.83,23,0,9.24
431,Macau,MO,2020-08-01 16:07:45,22.2,113.55,82.4,88,40,16.11
432,Mount Gambier,AU,2020-08-01 16:07:45,-37.83,140.77,50.0,93,90,8.05
433,Mangai,CD,2020-08-01 16:07:45,-4.05,19.53,96.06,21,79,2.35
434,Shingu,JP,2020-08-01 16:07:45,33.73,135.98,75.09,90,100,2.24
435,Xam Nua,LA,2020-08-01 16:07:45,20.42,104.04,69.3,95,100,2.28
436,Belyy Yar,RU,2020-08-01 16:07:46,53.6,91.39,59.0,77,99,4.47
437,Huarmey,PE,2020-08-01 16:07:46,-10.07,-78.15,65.26,72,74,8.21
438,Zhaotong,CN,2020-08-01 16:07:46,27.32,103.72,63.45,92,59,3.58
439,Khelyulya,RU,2020-08-01 16:07:46,61.73,30.68,62.53,71,85,3.36
440,Alamosa,US,2020-08-01 16:07:46,37.47,-105.87,62.6,48,1,3.67
441,Bhola,BD,2020-08-01 16:07:46,22.68,90.65,85.33,79,100,8.95
442,Wattegama,LK,2020-08-01 16:07:46,6.8,81.48,78.8,94,40,10.29
443,Kisangani,CD,2020-08-01 16:07:46,0.52,25.2,81.43,66,95,3.15
444,Shebunino,RU,2020-08-01 16:07:47,46.43,141.86,61.45,92,100,7.45
445,Vallenar,CL,2020-08-01 16:07:47,-28.57,-70.76,70.56,24,0,3.11
446,Maceio,BR,2020-08-01 16:07:47,-9.67,-35.74,80.6,69,75,17.22
447,Singkawang,ID,2020-08-01 16:07:47,0.9,109.0,77.47,87,100,6.02
448,Szczecinek,PL,2020-08-01 16:07:47,53.71,16.7,80.01,48,89,3.83
449,Hay River,CA,2020-08-01 16:07:47,60.82,-115.8,71.6,60,20,8.05
450,Srednekolymsk,RU,2020-08-01 16:07:47,67.45,153.68,42.4,88,72,1.12
451,Mahibadhoo,MV,2020-08-01 16:07:47,3.78,72.97,82.53,77,52,13.35
452,Aklavik,CA,2020-08-01 16:07:48,68.22,-135.01,57.2,93,75,5.82
453,Kutum,SD,2020-08-01 16:07:48,14.2,24.67,69.01,82,100,20.96
454,Shubarshi,KZ,2020-08-01 16:07:48,48.59,57.19,84.76,19,4,1.77
455,Havre-Saint-Pierre,CA,2020-08-01 16:07:48,50.23,-63.6,68.0,77,20,8.05
456,Qarchi Gak,AF,2020-08-01 16:07:48,37.04,66.79,89.6,24,0,4.7
457,Gari,RU,2020-08-01 16:07:48,59.43,62.35,62.76,72,94,5.88
458,Nouakchott,MR,2020-08-01 16:07:48,18.09,-15.98,91.4,55,20,17.22
459,Lingao,CN,2020-08-01 16:03:56,19.91,109.69,80.62,87,100,10.89
460,Camana,PE,2020-08-01 16:07:49,-16.62,-72.71,65.43,61,85,7.25
461,Kabo,CF,2020-08-01 16:07:49,7.7,18.63,79.93,85,91,2.91
462,Macusani,PE,2020-08-01 16:07:49,-14.08,-70.43,51.82,34,1,4.14
463,Baker City,US,2020-08-01 16:07:49,44.77,-117.83,73.4,33,1,4.27
464,Ketchikan,US,2020-08-01 16:05:21,55.34,-131.65,62.6,87,90,23.04
465,Akhtanizovskaya,RU,2020-08-01 16:07:49,45.32,37.1,75.2,47,20,11.18
466,Ullapool,GB,2020-08-01 16:07:49,57.9,-5.16,60.01,72,78,5.01
467,Kiama,AU,2020-08-01 16:07:50,-34.68,150.87,50.0,71,0,5.73
468,Filadelfia,US,2020-08-01 16:06:31,39.95,-75.16,90.0,51,40,6.93
469,Bilma,NE,2020-08-01 16:07:50,18.69,12.92,99.27,29,81,10.25
470,Batagay,RU,2020-08-01 16:07:50,67.63,134.63,51.3,64,13,2.84
471,Viedma,AR,2020-08-01 16:07:50,-40.81,-63.0,57.0,59,100,14.0
472,Kahramanmaras,TR,2020-08-01 16:07:50,38.0,37.0,93.2,44,0,25.28
473,Comodoro Rivadavia,AR,2020-08-01 16:04:56,-45.87,-67.5,57.2,44,100,13.87
474,Itarema,BR,2020-08-01 16:07:50,-2.92,-39.92,88.09,48,91,15.75
475,Waipawa,NZ,2020-08-01 16:07:50,-41.41,175.52,46.99,87,98,4.7
476,Muros,ES,2020-08-01 16:07:51,42.78,-9.06,77.0,54,11,15.99
477,Ravenna,IT,2020-08-01 16:07:51,44.42,11.98,93.99,53,0,11.99
478,Ancud,CL,2020-08-01 16:07:51,-41.87,-73.82,54.0,87,90,17.22
479,Manono,CD,2020-08-01 16:07:51,-7.3,27.42,88.32,25,74,6.49
480,Morro Bay,US,2020-08-01 16:05:07,35.37,-120.85,68.0,88,2,5.01
481,Lashio,MM,2020-08-01 16:07:51,22.93,97.75,71.94,99,86,1.32
482,Santa Maria,BR,2020-08-01 16:07:51,-29.68,-53.81,69.8,64,15,8.05
483,Portland,US,2020-08-01 16:06:01,45.52,-122.68,63.0,77,90,5.82
484,Tromso,NO,2020-08-01 16:07:51,69.65,18.96,59.0,72,20,4.7
485,Vestmannaeyjar,IS,2020-08-01 16:07:52,63.44,-20.27,57.2,87,40,14.99
486,Merauke,ID,2020-08-01 16:07:52,-8.47,140.33,73.47,77,89,14.76
487,Hun,LY,2020-08-01 16:07:52,29.13,15.95,99.9,9,0,12.93
488,Veinticinco De Mayo,AR,2020-08-01 16:07:52,-35.43,-60.17,59.86,69,87,12.21
489,Kedrovyy,RU,2020-08-01 16:07:52,56.17,91.82,57.2,100,75,2.24
490,Gazojak,TM,2020-08-01 16:07:52,41.19,61.4,85.68,19,0,6.51
491,Jagdalpur,IN,2020-08-01 16:07:52,19.07,82.03,78.53,85,100,5.17
492,Ulladulla,AU,2020-08-01 16:07:52,-35.35,150.47,50.0,76,0,10.29
493,Kachiry,KZ,2020-08-01 16:07:52,53.07,76.1,72.7,52,0,6.82
494,Lac Du Bonnet,CA,2020-08-01 16:07:53,50.25,-96.06,70.0,99,8,3.0
495,Hede,CN,2020-08-01 16:07:53,33.77,120.25,79.63,93,77,5.99
496,Constanza,DE,2020-08-01 16:04:47,47.66,9.18,88.0,48,49,11.41
497,The Valley,AI,2020-08-01 16:07:53,18.22,-63.06,87.8,70,20,11.41
498,Susanville,US,2020-08-01 16:07:53,40.42,-120.65,66.2,17,1,1.97
499,Coquimbo,CL,2020-08-01 16:07:53,-29.95,-71.34,53.6,81,40,4.7
500,Tezu,IN,2020-08-01 16:07:53,27.92,96.17,78.58,83,73,2.77
501,Alpena,US,2020-08-01 16:06:56,45.06,-83.43,77.0,53,1,3.36
502,Boddam,GB,2020-08-01 16:07:53,57.47,-1.78,59.0,93,75,8.05
503,Namatanai,PG,2020-08-01 16:07:54,-3.67,152.43,78.71,85,100,9.82
504,Salym,RU,2020-08-01 16:07:54,60.06,71.48,64.06,91,51,4.16
505,Qaqortoq,GL,2020-08-01 16:07:54,60.72,-46.03,55.4,58,75,3.36
506,Boden,SE,2020-08-01 16:07:54,65.83,21.69,64.4,77,63,6.93
507,Kiunga,PG,2020-08-01 16:07:54,-6.12,141.29,71.13,86,100,2.8
508,Bahia Honda,CU,2020-08-01 16:07:54,22.9,-83.16,85.89,70,22,13.02
509,Muli,MV,2020-08-01 16:07:54,2.92,73.57,83.16,75,70,12.75
510,Grindavik,IS,2020-08-01 16:07:54,63.84,-22.43,55.4,82,75,12.75
511,Barcelos,PT,2020-08-01 16:06:59,41.54,-8.62,81.0,73,0,16.11
512,Portree,GB,2020-08-01 16:07:55,57.41,-6.19,55.99,82,96,10.0
513,Pendleton,US,2020-08-01 16:07:55,45.67,-118.79,78.01,39,100,7.78
514,Raahe,FI,2020-08-01 16:07:55,64.68,24.48,66.0,77,87,4.7
515,Tapes,BR,2020-08-01 16:07:55,-30.67,-51.4,65.88,67,16,3.18
516,Anloga,GH,2020-08-01 16:07:55,5.79,0.9,82.4,74,20,13.87
517,Waseca,US,2020-08-01 16:07:55,44.08,-93.51,75.2,60,1,3.36
518,Sur,OM,2020-08-01 16:07:55,22.57,59.53,85.98,67,0,11.36
519,Oyama,JP,2020-08-01 16:07:55,36.3,139.8,80.01,88,75,4.7
520,Darlowo,PL,2020-08-01 16:07:55,54.42,16.41,78.01,51,47,9.82
521,Nizhnevartovsk,RU,2020-08-01 16:07:56,60.93,76.55,68.0,68,40,8.95
522,Zabol,AF,2020-08-01 16:07:56,32.25,67.25,75.63,19,0,10.31
523,Burnie,AU,2020-08-01 16:07:56,-41.07,145.92,51.01,79,54,1.99
524,Shelburne,CA,2020-08-01 16:07:56,44.08,-80.2,81.0,54,20,6.93
525,San Cristobal Cucho,GT,2020-08-01 16:07:56,14.9,-91.78,84.2,70,90,1.41
526,Adre,TD,2020-08-01 16:07:56,13.47,22.2,73.08,85,100,5.91
527,Dhone,IN,2020-08-01 16:07:56,15.42,77.88,79.86,79,100,12.88
528,Stawell,AU,2020-08-01 16:07:56,-37.05,142.77,40.77,88,0,3.69
529,Cockburn Town,TC,2020-08-01 16:03:49,21.46,-71.14,82.58,80,80,21.14
530,Meulaboh,ID,2020-08-01 16:07:56,4.14,96.13,77.41,86,100,3.85
531,Riachao,BR,2020-08-01 16:07:57,-7.36,-46.62,89.74,32,0,10.87
532,Sonkovo,RU,2020-08-01 16:07:57,57.78,37.16,59.56,85,28,12.01
533,Diego De Almagro,CL,2020-08-01 16:07:57,-26.37,-70.05,75.04,17,0,4.7
534,Port Macquarie,AU,2020-08-01 16:07:57,-31.43,152.92,46.4,93,75,4.68
535,Sovetsk,RU,2020-08-01 16:07:57,55.08,21.88,67.39,73,13,10.76
536,Lebanon,US,2020-08-01 16:07:57,36.21,-86.29,81.0,74,90,12.75
537,Angoche,MZ,2020-08-01 16:07:57,-16.23,39.91,72.82,78,94,13.94
538,Fershampenuaz,RU,2020-08-01 16:07:57,53.52,59.81,68.99,80,68,6.4
539,Armacao De Pera,PT,2020-08-01 16:07:58,37.1,-8.36,82.4,65,0,10.29
540,Killarney,IE,2020-08-01 16:07:58,52.05,-9.52,59.0,87,75,11.41
541,Millau,FR,2020-08-01 16:07:58,44.08,2.92,82.4,45,17,13.87
542,Lethem,GY,2020-08-01 16:07:58,3.38,-59.8,85.87,65,90,2.13
543,Port Augusta,AU,2020-08-01 16:07:58,-32.5,137.77,50.0,53,100,8.05
544,Risod,IN,2020-08-01 16:07:58,19.97,76.78,82.54,75,72,0.43
545,Port Moresby,PG,2020-08-01 16:07:59,-9.44,147.18,71.08,78,28,11.27
546,Terrak,NO,2020-08-01 16:07:59,65.09,12.37,66.2,72,20,8.05
547,Bilibino,RU,2020-08-01 16:07:59,68.05,166.44,45.99,85,100,1.7
548,Ippy,CF,2020-08-01 16:07:59,6.27,21.22,77.85,87,100,2.37
549,Sao Sebastiao,BR,2020-08-01 16:05:15,-23.76,-45.41,71.26,73,30,2.08
550,Cuamba,MZ,2020-08-01 16:07:59,-14.8,36.54,67.93,57,91,6.4
551,Nefteyugansk,RU,2020-08-01 16:07:59,61.1,72.6,66.2,88,40,6.71
552,Petropavlovka,RU,2020-08-01 16:07:59,50.61,105.32,60.93,74,93,7.9
553,Tessalit,ML,2020-08-01 16:07:59,20.2,1.01,104.97,16,0,10.78
554,Xining,CN,2020-08-01 16:08:00,36.62,101.77,61.12,57,9,1.92
555,Alice Springs,AU,2020-08-01 16:04:51,-23.7,133.88,41.0,32,0,3.36
556,Aitape,PG,2020-08-01 16:08:00,-3.14,142.35,78.28,84,99,4.76
557,Denpasar,ID,2020-08-01 16:08:00,-8.65,115.22,77.0,83,20,8.05
558,Nenjiang,CN,2020-08-01 16:08:00,49.18,125.22,68.68,83,64,2.71
559,Nanortalik,GL,2020-08-01 16:08:00,60.14,-45.24,46.65,83,67,14.25
560,Taoudenni,ML,2020-08-01 16:08:00,22.68,-3.98,115.2,6,0,9.15
561,Vilcun,CL,2020-08-01 16:08:00,-38.65,-72.23,48.2,100,90,8.05
562,Harper,LR,2020-08-01 16:08:01,4.38,-7.72,75.88,81,99,12.75
563,Slonim,BY,2020-08-01 16:08:01,53.09,25.32,66.87,68,23,6.96
564,Eyl,SO,2020-08-01 16:08:01,7.98,49.82,80.76,63,59,29.53
565,Te Anau,NZ,2020-08-01 16:08:01,-45.42,167.72,50.4,91,98,3.22
566,Christchurch,NZ,2020-08-01 16:08:01,-43.53,172.63,52.0,87,100,4.7
567,Bundaberg,AU,2020-08-01 16:08:01,-24.85,152.35,60.01,87,90,5.82
568,Xinyu,CN,2020-08-01 16:08:01,27.8,114.93,79.52,88,2,5.19
569,Kavaratti,IN,2020-08-01 16:08:01,10.57,72.64,80.96,83,100,20.38
570,Terney,RU,2020-08-01 16:08:02,45.05,136.61,65.91,91,96,4.16
571,Palmer,US,2020-08-01 16:08:02,42.16,-72.33,86.0,51,20,4.7
572,Gunjur,GM,2020-08-01 16:08:02,13.2,-16.73,86.0,74,40,4.7
573,Dunedin,NZ,2020-08-01 16:08:02,-45.87,170.5,48.99,93,15,5.01
574,Troitskoye,RU,2020-08-01 16:08:02,52.98,84.68,62.74,70,5,5.23
575,Barrhead,GB,2020-08-01 16:08:02,55.8,-4.39,61.0,67,40,10.29
576,Bet Shemesh,IL,2020-08-01 16:08:02,31.75,34.99,87.01,55,0,1.99
577,Lagoa,PT,2020-08-01 16:08:03,39.05,-27.98,70.7,68,0,8.55
578,Makamba,BI,2020-08-01 16:08:03,-4.13,29.8,70.81,47,1,2.19
579,Bairiki,KI,2020-08-01 16:08:03,1.33,172.98,80.6,88,20,10.29
580,Allada,BJ,2020-08-01 16:08:03,6.67,2.15,82.4,78,40,12.75
581,Kita,ML,2020-08-01 16:08:03,13.03,-9.49,86.31,64,100,4.59
582,Ordynskoye,RU,2020-08-01 16:08:03,54.37,81.9,59.54,89,0,4.0
